time,station_id,lng,lat,returned,current_capacity,total_capacity
2023-07-20 14:52:49,M32064,-71.080138,42.365507,0,16,19
2023-07-20 14:53:17,M32068,-71.124498,42.382944,1,17,19
2023-07-20 14:53:27,M32038,-71.11687,42.369239,1,13,21
2023-07-20 14:53:29,M32085,-71.100442,42.363565,1,10,15
2023-07-20 14:53:36,M32018,-71.118579,42.373268,1,21,19
2023-07-20 14:53:37,M32035,-71.076546,42.366447,0,25,19
2023-07-20 14:53:40,M32042,-71.103945,42.355601,1,19,53
2023-07-20 14:54:04,M32007,-71.094445,42.372969,0,3,15
2023-07-20 14:54:07,M32042,-71.103945,42.355601,1,20,53
2023-07-20 14:54:08,M32018,-71.118579,42.373268,0,20,19
2023-07-20 14:54:42,M32011,-71.1031,42.36507,0,18,19
2023-07-20 14:54:42,M32030,-71.1081,42.36178,1,8,19
2023-07-20 14:54:59,M32002,-71.09169,42.366277,1,17,19
2023-07-20 14:55:03,M32038,-71.11687,42.369239,1,14,21
2023-07-20 14:55:13,M32085,-71.100442,42.363565,1,11,15
2023-07-20 14:55:13,M32077,-71.076198,42.371141,0,14,23
2023-07-20 14:55:35,M32007,-71.094445,42.372969,1,4,15
2023-07-20 14:56:11,M32041,-71.101295,42.359573,1,-17,19
2023-07-20 14:56:16,M32007,-71.094445,42.372969,0,3,15
2023-07-20 14:57:29,M32006,-71.093198,42.3581,0,22,27
2023-07-20 14:57:33,M32036,-71.129042,42.392766,1,17,19
2023-07-20 14:57:38,M32063,-71.099302,42.368605,0,2,19
2023-07-20 14:58:11,M32078,-71.088542,42.36642,1,24,19
2023-07-20 14:58:13,M32011,-71.1031,42.36507,1,19,19
2023-07-20 14:58:43,M32037,-71.08822,42.3625,0,125,19
2023-07-20 14:58:50,M32022,-71.113872,42.357219,1,4,19
2023-07-20 14:58:54,M32059,-71.087567,42.363693,0,35,18
2023-07-20 14:59:14,M32011,-71.1031,42.36507,0,18,19
2023-07-20 14:59:18,M32059,-71.087567,42.363693,0,34,18
2023-07-20 14:59:19,M32061,-71.096703,42.361358,1,17,16
2023-07-20 14:59:33,M32018,-71.118579,42.373268,1,21,19
2023-07-20 14:59:50,M32012,-71.105495,42.366426,0,9,17
2023-07-20 15:00:03,M32049,-71.072005,42.371977,1,21,23
2023-07-20 15:00:27,M32081,-71.086342,42.37308,1,3,19
2023-07-20 15:00:41,M32085,-71.100442,42.363565,0,10,15
2023-07-20 15:00:55,M32064,-71.080138,42.365507,0,15,19
2023-07-20 15:01:11,M32059,-71.087567,42.363693,0,33,18
2023-07-20 15:01:23,M32040,-71.100061,42.362648,1,25,19
2023-07-20 15:01:27,M32059,-71.087567,42.363693,0,32,18
2023-07-20 15:01:33,M32059,-71.087567,42.363693,1,33,18
2023-07-20 15:01:45,M32006,-71.093198,42.3581,0,21,27
2023-07-20 15:02:00,M32048,-71.082771,42.365445,1,23,15
2023-07-20 15:02:10,M32059,-71.087567,42.363693,0,32,18
2023-07-20 15:02:20,M32006,-71.093198,42.3581,1,22,27
2023-07-20 15:02:26,M32037,-71.08822,42.3625,0,124,19
2023-07-20 15:02:29,M32037,-71.08822,42.3625,0,123,19
2023-07-20 15:02:32,M32041,-71.101295,42.359573,0,-18,19
2023-07-20 15:02:57,M32059,-71.087567,42.363693,1,33,18
2023-07-20 15:02:58,M32061,-71.096703,42.361358,0,16,16
2023-07-20 15:03:22,M32027,-71.086336,42.366088,0,19,19
2023-07-20 15:03:28,M32026,-71.104412,42.370803,1,7,23
2023-07-20 15:03:38,M32047,-71.103934,42.357753,0,5,19
2023-07-20 15:03:42,M32037,-71.08822,42.3625,1,124,19
2023-07-20 15:03:45,M32036,-71.129042,42.392766,0,16,19
2023-07-20 15:03:46,M32059,-71.087567,42.363693,1,34,18
2023-07-20 15:03:53,M32013,-71.111075,42.373379,0,9,19
2023-07-20 15:04:10,M32037,-71.08822,42.3625,0,123,19
2023-07-20 15:04:16,M32034,-71.069957,42.369885,1,28,23
2023-07-20 15:04:27,M32071,-71.085519,42.360859,0,43,27
2023-07-20 15:04:31,M32040,-71.100061,42.362648,1,26,19
2023-07-20 15:04:48,M32020,-71.119945,42.379011,0,19,19
2023-07-20 15:04:53,M32003,-71.083111,42.362242,1,35,23
2023-07-20 15:05:00,M32018,-71.118579,42.373268,0,20,19
2023-07-20 15:05:11,M32037,-71.08822,42.3625,0,122,19
2023-07-20 15:05:19,M32019,-71.076793,42.367074,0,16,15
2023-07-20 15:05:28,M32006,-71.093198,42.3581,1,23,27
2023-07-20 15:05:31,M32063,-71.099302,42.368605,0,1,19
2023-07-20 15:05:35,M32006,-71.093198,42.3581,0,22,27
2023-07-20 15:05:54,M32006,-71.093198,42.3581,0,21,27
2023-07-20 15:06:05,M32065,-71.08579,42.369553,1,14,19
2023-07-20 15:06:17,M32052,-71.097599,42.371197,0,7,19
2023-07-20 15:06:20,M32047,-71.103934,42.357753,1,6,19
2023-07-20 15:06:27,M32020,-71.119945,42.379011,0,18,19
2023-07-20 15:07:01,M32081,-71.086342,42.37308,1,4,19
2023-07-20 15:07:05,M32021,-71.114025,42.376369,0,23,15
2023-07-20 15:07:11,M32040,-71.100061,42.362648,0,25,19
2023-07-20 15:07:25,M32073,-71.109988,42.368952,0,3,19
2023-07-20 15:07:57,M32022,-71.113872,42.357219,1,5,19
2023-07-20 15:08:06,M32005,-71.091156,42.362131,0,58,35
2023-07-20 15:08:26,M32018,-71.118579,42.373268,0,19,19
2023-07-20 15:08:41,M32005,-71.091156,42.362131,0,57,35
2023-07-20 15:09:05,M32040,-71.100061,42.362648,0,24,19
2023-07-20 15:09:27,M32006,-71.093198,42.3581,0,20,27
2023-07-20 15:09:31,M32006,-71.093198,42.3581,0,19,27
2023-07-20 15:09:48,M32041,-71.101295,42.359573,1,-17,19
2023-07-20 15:09:56,M32005,-71.091156,42.362131,0,56,35
2023-07-20 15:10:03,M32037,-71.08822,42.3625,0,121,19
2023-07-20 15:11:00,M32038,-71.11687,42.369239,1,15,21
2023-07-20 15:11:28,M32041,-71.101295,42.359573,0,-18,19
2023-07-20 15:11:44,M32059,-71.087567,42.363693,1,35,18
2023-07-20 15:11:45,M32042,-71.103945,42.355601,1,21,53
2023-07-20 15:11:56,M32018,-71.118579,42.373268,0,18,19
2023-07-20 15:11:57,M32003,-71.083111,42.362242,1,36,23
2023-07-20 15:12:00,M32003,-71.083111,42.362242,1,37,23
2023-07-20 15:12:05,M32037,-71.08822,42.3625,0,120,19
2023-07-20 15:12:24,M32075,-71.139019,42.389456,1,19,19
2023-07-20 15:12:36,M32002,-71.09169,42.366277,0,16,19
2023-07-20 15:12:36,M32038,-71.11687,42.369239,1,16,21
2023-07-20 15:12:46,M32050,-71.113054,42.372509,0,17,19
2023-07-20 15:13:02,M32050,-71.113054,42.372509,0,16,19
2023-07-20 15:13:25,M32006,-71.093198,42.3581,1,20,27
2023-07-20 15:13:30,M32014,-71.114214,42.366621,1,6,15
2023-07-20 15:13:40,M32037,-71.08822,42.3625,1,121,19
2023-07-20 15:14:00,M32045,-71.071163,42.36769,0,18,19
2023-07-20 15:14:03,M32006,-71.093198,42.3581,0,19,27
2023-07-20 15:14:16,M32071,-71.085519,42.360859,1,44,27
2023-07-20 15:14:35,M32038,-71.11687,42.369239,0,15,21
2023-07-20 15:14:42,M32041,-71.101295,42.359573,1,-17,19
2023-07-20 15:15:01,M32042,-71.103945,42.355601,1,22,53
2023-07-20 15:15:01,M32002,-71.09169,42.366277,0,15,19
2023-07-20 15:15:18,M32035,-71.076546,42.366447,0,24,19
2023-07-20 15:15:19,M32038,-71.11687,42.369239,1,16,21
2023-07-20 15:15:23,M32055,-71.095222,42.365994,1,22,19
2023-07-20 15:15:25,M32035,-71.076546,42.366447,0,23,19
2023-07-20 15:15:27,M32035,-71.076546,42.366447,0,22,19
2023-07-20 15:15:28,M32035,-71.076546,42.366447,0,21,19
2023-07-20 15:15:58,M32019,-71.076793,42.367074,0,15,15
2023-07-20 15:16:06,M32021,-71.114025,42.376369,0,22,15
2023-07-20 15:16:07,M32004,-71.084955,42.362428,1,36,23
2023-07-20 15:16:46,M32059,-71.087567,42.363693,0,34,18
2023-07-20 15:16:52,M32056,-71.122608,42.39121,0,13,18
2023-07-20 15:16:58,M32023,-71.116865,42.377945,1,23,16
2023-07-20 15:17:01,M32050,-71.113054,42.372509,1,17,19
2023-07-20 15:17:16,M32052,-71.097599,42.371197,1,8,19
2023-07-20 15:17:21,M32037,-71.08822,42.3625,1,122,19
2023-07-20 15:17:22,M32011,-71.1031,42.36507,1,19,19
2023-07-20 15:17:31,M32014,-71.114214,42.366621,0,5,15
2023-07-20 15:17:49,M32006,-71.093198,42.3581,0,18,27
2023-07-20 15:17:56,M32054,-71.148716,42.375002,1,22,19
2023-07-20 15:17:59,M32071,-71.085519,42.360859,0,43,27
2023-07-20 15:18:25,M32054,-71.148716,42.375002,1,23,19
2023-07-20 15:18:38,M32041,-71.101295,42.359573,1,-16,19
2023-07-20 15:18:46,M32061,-71.096703,42.361358,1,17,16
2023-07-20 15:18:49,M32018,-71.118579,42.373268,1,19,19
2023-07-20 15:18:51,M32018,-71.118579,42.373268,1,20,19
2023-07-20 15:18:55,M32011,-71.1031,42.36507,1,20,19
2023-07-20 15:19:00,M32072,-71.08974,42.363004,0,32,19
2023-07-20 15:19:04,M32071,-71.085519,42.360859,1,44,27
2023-07-20 15:19:09,M32042,-71.103945,42.355601,0,21,53
2023-07-20 15:19:44,M32038,-71.11687,42.369239,1,17,21
2023-07-20 15:20:30,M32002,-71.09169,42.366277,0,14,19
2023-07-20 15:21:39,M32006,-71.093198,42.3581,0,17,27
2023-07-20 15:21:44,M32006,-71.093198,42.3581,1,18,27
2023-07-20 15:21:47,M32004,-71.084955,42.362428,1,37,23
2023-07-20 15:22:00,M32006,-71.093198,42.3581,0,17,27
2023-07-20 15:22:00,M32018,-71.118579,42.373268,0,19,19
2023-07-20 15:22:11,M32006,-71.093198,42.3581,0,16,27
2023-07-20 15:22:19,M32021,-71.114025,42.376369,1,23,15
2023-07-20 15:22:24,M32085,-71.100442,42.363565,0,9,15
2023-07-20 15:22:27,M32041,-71.101295,42.359573,0,-17,19
2023-07-20 15:22:35,M32012,-71.105495,42.366426,1,10,17
2023-07-20 15:23:05,M32065,-71.08579,42.369553,1,15,19
2023-07-20 15:23:18,M32006,-71.093198,42.3581,1,17,27
2023-07-20 15:23:26,M32021,-71.114025,42.376369,1,24,15
2023-07-20 15:23:27,M32038,-71.11687,42.369239,1,18,21
2023-07-20 15:23:57,M32019,-71.076793,42.367074,0,14,15
2023-07-20 15:24:41,M32041,-71.101295,42.359573,1,-16,19
2023-07-20 15:25:08,M32061,-71.096703,42.361358,1,18,16
2023-07-20 15:25:09,M32014,-71.114214,42.366621,0,4,15
2023-07-20 15:25:53,M32018,-71.118579,42.373268,0,18,19
2023-07-20 15:26:37,M32007,-71.094445,42.372969,0,2,15
2023-07-20 15:26:43,M32038,-71.11687,42.369239,0,17,21
2023-07-20 15:26:57,M32025,-71.130516,42.397828,0,12,19
2023-07-20 15:26:59,M32048,-71.082771,42.365445,1,24,15
2023-07-20 15:27:10,M32017,-71.120986,42.373329,0,19,15
2023-07-20 15:27:12,M32029,-71.119084,42.387995,1,17,19
2023-07-20 15:27:21,M32029,-71.119084,42.387995,1,18,19
2023-07-20 15:27:30,M32041,-71.101295,42.359573,1,-15,19
2023-07-20 15:27:42,M32071,-71.085519,42.360859,1,45,27
2023-07-20 15:27:48,M32055,-71.095222,42.365994,0,21,19
2023-07-20 15:27:55,M32017,-71.120986,42.373329,0,18,15
2023-07-20 15:28:08,M32020,-71.119945,42.379011,0,17,19
2023-07-20 15:28:12,M32043,-71.133202,42.374786,1,24,19
2023-07-20 15:28:14,M32063,-71.099302,42.368605,1,2,19
2023-07-20 15:28:19,M32061,-71.096703,42.361358,0,17,16
2023-07-20 15:28:29,M32029,-71.119084,42.387995,1,19,19
2023-07-20 15:28:43,M32030,-71.1081,42.36178,1,9,19
2023-07-20 15:30:29,M32018,-71.118579,42.373268,1,19,19
2023-07-20 15:30:39,M32082,-71.082871,42.363045,1,34,19
2023-07-20 15:30:44,M32021,-71.114025,42.376369,1,25,15
2023-07-20 15:31:06,M32011,-71.1031,42.36507,1,21,19
2023-07-20 15:31:12,M32055,-71.095222,42.365994,0,20,19
2023-07-20 15:31:24,M32029,-71.119084,42.387995,1,20,19
2023-07-20 15:31:46,M32052,-71.097599,42.371197,1,9,19
2023-07-20 15:31:58,M32018,-71.118579,42.373268,0,18,19
2023-07-20 15:32:12,M32070,-71.086698,42.360542,0,40,27
2023-07-20 15:33:10,M32036,-71.129042,42.392766,0,15,19
2023-07-20 15:33:54,M32080,-71.091567,42.362902,0,35,23
2023-07-20 15:33:59,M32081,-71.086342,42.37308,0,3,19
2023-07-20 15:34:11,M32061,-71.096703,42.361358,1,18,16
2023-07-20 15:34:15,M32042,-71.103945,42.355601,1,22,53
2023-07-20 15:34:17,M32081,-71.086342,42.37308,0,2,19
2023-07-20 15:35:09,M32003,-71.083111,42.362242,1,38,23
2023-07-20 15:35:14,M32039,-71.119019,42.386748,1,14,15
2023-07-20 15:35:23,M32012,-71.105495,42.366426,0,9,17
2023-07-20 15:35:43,M32005,-71.091156,42.362131,1,57,35
2023-07-20 15:35:47,M32078,-71.088542,42.36642,0,23,19
2023-07-20 15:35:53,M32061,-71.096703,42.361358,1,19,16
2023-07-20 15:36:13,M32062,-71.100265,42.374267,0,4,25
2023-07-20 15:36:26,M32078,-71.088542,42.36642,0,22,19
2023-07-20 15:36:59,M32018,-71.118579,42.373268,1,19,19
2023-07-20 15:37:08,M32070,-71.086698,42.360542,0,39,27
2023-07-20 15:37:14,M32041,-71.101295,42.359573,1,-14,19
2023-07-20 15:37:26,M32026,-71.104412,42.370803,1,8,23
2023-07-20 15:38:03,M32059,-71.087567,42.363693,1,35,18
2023-07-20 15:38:13,M32059,-71.087567,42.363693,0,34,18
2023-07-20 15:38:20,M32011,-71.1031,42.36507,0,20,19
2023-07-20 15:38:31,M32006,-71.093198,42.3581,0,16,27
2023-07-20 15:38:36,M32059,-71.087567,42.363693,0,33,18
2023-07-20 15:39:11,M32053,-71.080436,42.361619,0,30,19
2023-07-20 15:39:18,M32017,-71.120986,42.373329,1,19,15
2023-07-20 15:39:21,M32017,-71.120986,42.373329,1,20,15
2023-07-20 15:39:29,M32017,-71.120986,42.373329,1,21,15
2023-07-20 15:39:46,M32017,-71.120986,42.373329,1,22,15
2023-07-20 15:39:51,M32006,-71.093198,42.3581,0,15,27
2023-07-20 15:40:19,M32040,-71.100061,42.362648,0,23,19
2023-07-20 15:40:24,M32064,-71.080138,42.365507,0,14,19
2023-07-20 15:41:23,M32021,-71.114025,42.376369,0,24,15
2023-07-20 15:41:26,M32004,-71.084955,42.362428,1,38,23
2023-07-20 15:41:26,M32071,-71.085519,42.360859,1,46,27
2023-07-20 15:41:41,M32029,-71.119084,42.387995,1,21,19
2023-07-20 15:41:44,M32041,-71.101295,42.359573,0,-15,19
2023-07-20 15:41:58,M32012,-71.105495,42.366426,0,8,17
2023-07-20 15:42:14,M32076,-71.108413,42.357662,1,4,15
2023-07-20 15:42:23,M32085,-71.100442,42.363565,1,10,15
2023-07-20 15:42:44,M32079,-71.12761,42.38737,0,16,19
2023-07-20 15:42:46,M32043,-71.133202,42.374786,0,23,19
2023-07-20 15:43:08,M32022,-71.113872,42.357219,0,4,19
2023-07-20 15:43:28,M32006,-71.093198,42.3581,1,16,27
2023-07-20 15:43:29,M32062,-71.100265,42.374267,0,3,25
2023-07-20 15:43:40,M32017,-71.120986,42.373329,0,21,15
2023-07-20 15:43:45,M32050,-71.113054,42.372509,0,16,19
2023-07-20 15:43:49,M32025,-71.130516,42.397828,1,13,19
2023-07-20 15:43:54,M32062,-71.100265,42.374267,1,4,25
2023-07-20 15:44:04,M32085,-71.100442,42.363565,1,11,15
2023-07-20 15:44:05,M32003,-71.083111,42.362242,0,37,23
2023-07-20 15:44:06,M32006,-71.093198,42.3581,0,15,27
2023-07-20 15:44:11,M32042,-71.103945,42.355601,1,23,53
2023-07-20 15:44:11,M32076,-71.108413,42.357662,1,5,15
2023-07-20 15:44:17,M32004,-71.084955,42.362428,1,39,23
2023-07-20 15:44:20,M32006,-71.093198,42.3581,0,14,27
2023-07-20 15:44:27,M32040,-71.100061,42.362648,0,22,19
2023-07-20 15:45:20,M32042,-71.103945,42.355601,1,24,53
2023-07-20 15:45:29,M32022,-71.113872,42.357219,1,5,19
2023-07-20 15:45:52,M32018,-71.118579,42.373268,1,20,19
2023-07-20 15:45:55,M32029,-71.119084,42.387995,0,20,19
2023-07-20 15:46:10,M32050,-71.113054,42.372509,1,17,19
2023-07-20 15:46:48,M32017,-71.120986,42.373329,0,20,15
2023-07-20 15:46:59,M32029,-71.119084,42.387995,1,21,19
2023-07-20 15:47:34,M32018,-71.118579,42.373268,0,19,19
2023-07-20 15:47:40,M32085,-71.100442,42.363565,0,10,15
2023-07-20 15:47:46,M32017,-71.120986,42.373329,1,21,15
2023-07-20 15:48:10,M32030,-71.1081,42.36178,0,8,19
2023-07-20 15:48:32,M32081,-71.086342,42.37308,0,1,19
2023-07-20 15:48:32,M32018,-71.118579,42.373268,1,20,19
2023-07-20 15:48:47,M32023,-71.116865,42.377945,0,22,16
2023-07-20 15:49:00,M32021,-71.114025,42.376369,0,23,15
2023-07-20 15:49:10,M32016,-71.121881,42.372217,0,33,23
2023-07-20 15:49:12,M32061,-71.096703,42.361358,0,18,16
2023-07-20 15:49:18,M32006,-71.093198,42.3581,1,15,27
2023-07-20 15:49:22,M32018,-71.118579,42.373268,0,19,19
2023-07-20 15:49:27,M32037,-71.08822,42.3625,0,121,19
2023-07-20 15:49:41,M32054,-71.148716,42.375002,0,22,19
2023-07-20 15:49:47,M32052,-71.097599,42.371197,0,8,19
2023-07-20 15:49:52,M32023,-71.116865,42.377945,0,21,16
2023-07-20 15:50:03,M32021,-71.114025,42.376369,1,24,15
2023-07-20 15:50:07,M32052,-71.097599,42.371197,1,9,19
2023-07-20 15:50:25,M32021,-71.114025,42.376369,1,25,15
2023-07-20 15:50:34,M32004,-71.084955,42.362428,0,38,23
2023-07-20 15:50:35,M32004,-71.084955,42.362428,1,39,23
2023-07-20 15:50:37,M32067,-71.089954,42.372077,1,14,19
2023-07-20 15:50:43,M32055,-71.095222,42.365994,0,19,19
2023-07-20 15:51:10,M32006,-71.093198,42.3581,0,14,27
2023-07-20 15:51:23,M32003,-71.083111,42.362242,1,38,23
2023-07-20 15:51:38,M32003,-71.083111,42.362242,1,39,23
2023-07-20 15:51:52,M32049,-71.072005,42.371977,0,20,23
2023-07-20 15:51:59,M32067,-71.089954,42.372077,1,15,19
2023-07-20 15:52:23,M32022,-71.113872,42.357219,1,6,19
2023-07-20 15:52:29,M32023,-71.116865,42.377945,1,22,16
2023-07-20 15:52:45,M32061,-71.096703,42.361358,0,17,16
2023-07-20 15:52:48,M32016,-71.121881,42.372217,1,34,23
2023-07-20 15:53:01,M32053,-71.080436,42.361619,0,29,19
2023-07-20 15:53:14,M32042,-71.103945,42.355601,1,25,53
2023-07-20 15:53:21,M32080,-71.091567,42.362902,1,36,23
2023-07-20 15:53:42,M32006,-71.093198,42.3581,1,15,27
2023-07-20 15:53:44,M32080,-71.091567,42.362902,0,35,23
2023-07-20 15:54:18,M32038,-71.11687,42.369239,1,18,21
2023-07-20 15:54:44,M32018,-71.118579,42.373268,1,20,19
2023-07-20 15:55:04,M32005,-71.091156,42.362131,0,56,35
2023-07-20 15:55:08,M32054,-71.148716,42.375002,1,23,19
2023-07-20 15:55:10,M32072,-71.08974,42.363004,0,31,19
2023-07-20 15:55:14,M32041,-71.101295,42.359573,0,-16,19
2023-07-20 15:55:22,M32060,-71.154129,42.380788,1,19,19
2023-07-20 15:55:24,M32006,-71.093198,42.3581,0,14,27
2023-07-20 15:55:26,M32059,-71.087567,42.363693,0,32,18
2023-07-20 15:55:30,M32037,-71.08822,42.3625,1,122,19
2023-07-20 15:55:30,M32022,-71.113872,42.357219,1,7,19
2023-07-20 15:55:42,M32085,-71.100442,42.363565,0,9,15
2023-07-20 15:56:07,M32059,-71.087567,42.363693,1,33,18
2023-07-20 15:56:13,M32026,-71.104412,42.370803,0,7,23
2023-07-20 15:56:15,M32021,-71.114025,42.376369,1,26,15
2023-07-20 15:56:21,M32006,-71.093198,42.3581,1,15,27
2023-07-20 15:56:31,M32040,-71.100061,42.362648,0,21,19
2023-07-20 15:56:34,M32077,-71.076198,42.371141,0,13,23
2023-07-20 15:57:06,M32059,-71.087567,42.363693,0,32,18
2023-07-20 15:57:13,M32070,-71.086698,42.360542,1,40,27
2023-07-20 15:57:27,M32018,-71.118579,42.373268,0,19,19
2023-07-20 15:58:46,M32017,-71.120986,42.373329,1,22,15
2023-07-20 15:58:49,M32017,-71.120986,42.373329,1,23,15
2023-07-20 15:59:01,M32076,-71.108413,42.357662,0,4,15
2023-07-20 15:59:02,M32003,-71.083111,42.362242,1,40,23
2023-07-20 15:59:13,M32071,-71.085519,42.360859,0,45,27
2023-07-20 15:59:13,M32059,-71.087567,42.363693,0,31,18
2023-07-20 15:59:18,M32061,-71.096703,42.361358,0,16,16
2023-07-20 15:59:18,M32078,-71.088542,42.36642,1,23,19
2023-07-20 15:59:35,M32037,-71.08822,42.3625,0,121,19
2023-07-20 15:59:56,M32070,-71.086698,42.360542,1,41,27
2023-07-20 15:59:59,M32006,-71.093198,42.3581,1,16,27
2023-07-20 16:00:02,M32065,-71.08579,42.369553,1,16,19
2023-07-20 16:00:06,M32081,-71.086342,42.37308,1,2,19
2023-07-20 16:00:31,M32032,-71.082168,42.36356,1,26,17
2023-07-20 16:00:33,M32059,-71.087567,42.363693,0,30,18
2023-07-20 16:00:43,M32073,-71.109988,42.368952,0,2,19
2023-07-20 16:00:47,M32005,-71.091156,42.362131,1,57,35
2023-07-20 16:01:04,M32053,-71.080436,42.361619,0,28,19
2023-07-20 16:01:14,M32019,-71.076793,42.367074,0,13,15
2023-07-20 16:01:33,M32050,-71.113054,42.372509,1,18,19
2023-07-20 16:01:45,M32004,-71.084955,42.362428,1,40,23
2023-07-20 16:02:22,M32071,-71.085519,42.360859,1,46,27
2023-07-20 16:02:26,M32011,-71.1031,42.36507,1,21,19
2023-07-20 16:02:32,M32046,-71.142606,42.395588,1,22,19
2023-07-20 16:02:33,M32017,-71.120986,42.373329,0,22,15
2023-07-20 16:02:42,M32016,-71.121881,42.372217,0,33,23
2023-07-20 16:02:44,M32076,-71.108413,42.357662,0,3,15
2023-07-20 16:02:46,M32064,-71.080138,42.365507,1,15,19
2023-07-20 16:02:48,M32076,-71.108413,42.357662,1,4,15
2023-07-20 16:02:59,M32037,-71.08822,42.3625,0,120,19
2023-07-20 16:03:17,M32044,-71.13427,42.381651,0,13,19
2023-07-20 16:03:19,M32003,-71.083111,42.362242,1,41,23
2023-07-20 16:03:22,M32034,-71.069957,42.369885,0,27,23
2023-07-20 16:03:26,M32006,-71.093198,42.3581,0,15,27
2023-07-20 16:03:32,M32021,-71.114025,42.376369,1,27,15
2023-07-20 16:03:35,M32070,-71.086698,42.360542,0,40,27
2023-07-20 16:03:56,M32076,-71.108413,42.357662,1,5,15
2023-07-20 16:03:59,M32050,-71.113054,42.372509,0,17,19
2023-07-20 16:04:02,M32048,-71.082771,42.365445,0,23,15
2023-07-20 16:04:07,M32041,-71.101295,42.359573,0,-17,19
2023-07-20 16:04:37,M32016,-71.121881,42.372217,0,32,23
2023-07-20 16:04:40,M32014,-71.114214,42.366621,1,5,15
2023-07-20 16:04:44,M32050,-71.113054,42.372509,0,16,19
2023-07-20 16:04:57,M32005,-71.091156,42.362131,0,56,35
2023-07-20 16:05:01,M32027,-71.086336,42.366088,1,20,19
2023-07-20 16:05:06,M32002,-71.09169,42.366277,0,13,19
2023-07-20 16:05:08,M32006,-71.093198,42.3581,0,14,27
2023-07-20 16:05:19,M32006,-71.093198,42.3581,0,13,27
2023-07-20 16:05:20,M32034,-71.069957,42.369885,1,28,23
2023-07-20 16:05:27,M32041,-71.101295,42.359573,0,-18,19
2023-07-20 16:05:27,M32018,-71.118579,42.373268,1,20,19
2023-07-20 16:05:44,M32006,-71.093198,42.3581,0,12,27
2023-07-20 16:05:50,M32011,-71.1031,42.36507,1,22,19
2023-07-20 16:06:00,M32006,-71.093198,42.3581,0,11,27
2023-07-20 16:06:09,M32054,-71.148716,42.375002,0,22,19
2023-07-20 16:06:40,M32077,-71.076198,42.371141,1,14,23
2023-07-20 16:06:42,M32037,-71.08822,42.3625,1,121,19
2023-07-20 16:06:42,M32002,-71.09169,42.366277,1,14,19
2023-07-20 16:06:45,M32064,-71.080138,42.365507,0,14,19
2023-07-20 16:07:02,M32076,-71.108413,42.357662,0,4,15
2023-07-20 16:07:46,M32014,-71.114214,42.366621,1,6,15
2023-07-20 16:07:53,M32009,-71.100573,42.363465,1,10,15
2023-07-20 16:08:03,M32077,-71.076198,42.371141,0,13,23
2023-07-20 16:08:06,M32056,-71.122608,42.39121,0,12,18
2023-07-20 16:08:07,M32070,-71.086698,42.360542,0,39,27
2023-07-20 16:08:14,M32038,-71.11687,42.369239,0,17,21
2023-07-20 16:08:16,M32041,-71.101295,42.359573,1,-17,19
2023-07-20 16:08:40,M32002,-71.09169,42.366277,1,15,19
2023-07-20 16:08:44,M32004,-71.084955,42.362428,1,41,23
2023-07-20 16:09:09,M32004,-71.084955,42.362428,0,40,23
2023-07-20 16:09:10,M32016,-71.121881,42.372217,0,31,23
2023-07-20 16:09:12,M32004,-71.084955,42.362428,0,39,23
2023-07-20 16:09:15,M32002,-71.09169,42.366277,0,14,19
2023-07-20 16:09:29,M32006,-71.093198,42.3581,0,10,27
2023-07-20 16:09:33,M32041,-71.101295,42.359573,1,-16,19
2023-07-20 16:09:55,M32002,-71.09169,42.366277,0,13,19
2023-07-20 16:10:25,M32076,-71.108413,42.357662,1,5,15
2023-07-20 16:10:54,M32077,-71.076198,42.371141,1,14,23
2023-07-20 16:10:55,M32064,-71.080138,42.365507,0,13,19
2023-07-20 16:10:57,M32069,-71.150583,42.392397,1,24,19
2023-07-20 16:10:59,M32042,-71.103945,42.355601,1,26,53
2023-07-20 16:11:13,M32017,-71.120986,42.373329,0,21,15
2023-07-20 16:11:19,M32065,-71.08579,42.369553,0,15,19
2023-07-20 16:11:21,M32081,-71.086342,42.37308,1,3,19
2023-07-20 16:11:24,M32080,-71.091567,42.362902,0,34,23
2023-07-20 16:11:49,M32037,-71.08822,42.3625,0,120,19
2023-07-20 16:12:01,M32020,-71.119945,42.379011,1,18,19
2023-07-20 16:12:02,M32011,-71.1031,42.36507,0,21,19
2023-07-20 16:12:12,M32078,-71.088542,42.36642,0,22,19
2023-07-20 16:12:14,M32022,-71.113872,42.357219,1,8,19
2023-07-20 16:12:20,M32037,-71.08822,42.3625,0,119,19
2023-07-20 16:12:20,M32020,-71.119945,42.379011,1,19,19
2023-07-20 16:12:30,M32085,-71.100442,42.363565,1,10,15
2023-07-20 16:12:34,M32037,-71.08822,42.3625,1,120,19
2023-07-20 16:12:37,M32070,-71.086698,42.360542,1,40,27
2023-07-20 16:12:50,M32003,-71.083111,42.362242,1,42,23
2023-07-20 16:13:36,M32083,-71.08631,42.369036,0,10,19
2023-07-20 16:13:37,M32059,-71.087567,42.363693,0,29,18
2023-07-20 16:14:02,M32029,-71.119084,42.387995,1,22,19
2023-07-20 16:14:03,M32005,-71.091156,42.362131,0,55,35
2023-07-20 16:14:11,M32004,-71.084955,42.362428,0,38,23
2023-07-20 16:14:21,M32006,-71.093198,42.3581,1,11,27
2023-07-20 16:14:22,M32040,-71.100061,42.362648,0,20,19
