station_id,is_installed,is_returning,eightd_has_available_keys,legacy_id,is_renting,num_bikes_disabled,num_bikes_available,num_ebikes_available,last_reported,num_docks_available,num_docks_disabled
342a2c60-71b0-4d19-98d6-47987cf20dbc,1,1,False,379,1,1,1,0,1695221454,13,0
f6df6c1a-064f-428a-951c-2069a081b9df,1,1,False,380,1,0,9,0,1695220647,7,0
2104f242-2dde-4ec0-8197-4454b1021ac1,1,1,False,381,1,2,0,0,1695218213,23,0
8983c75a-12c1-4995-aedc-24c94bd895e3,1,1,False,384,1,0,17,0,1695220891,2,0
1e1b40cd-8e00-4b74-b147-be6b23f5c9e7,1,1,False,385,1,0,15,0,1695218571,0,0
5bc7cba9-f0b0-442d-932c-e8c7927d87ce,1,1,False,386,1,0,0,0,1695220179,19,0
53a148ca-ac69-4a9c-a986-9a4b4df2f5df,1,1,False,387,1,1,3,0,1695219109,8,0
25489822-e43a-4704-b2a8-d905b78ba77c,1,1,False,389,1,0,6,0,1695181127,10,0
3f4f4ad4-a715-43d5-828f-f8381f26b66a,1,1,False,390,1,0,9,0,1695197782,6,0
f7d416f8-4377-4019-bba7-302dc1d5a11d,1,1,False,391,1,0,5,0,1695216989,9,1
d22265a8-a6d7-4922-a6b5-4be738a9e5c4,1,1,False,392,1,1,9,0,1695181067,5,0
4b5de733-9353-4873-9dc2-9558b3cb063a,1,1,False,393,1,0,8,0,1695220476,7,0
f0f01d4c-ba4a-4ab2-9cc0-9fa1f9223300,1,1,False,394,1,0,10,0,1695216849,2,1
fe534b6f-61ad-47d3-b9f6-cdaa128f53a4,1,1,False,395,1,0,6,0,1695181371,9,0
a5600f2e-baaa-43ea-bce5-880179f38599,1,1,False,396,1,0,0,0,86400,0,0
13444449-b3a8-43d2-b8b9-a59fbc59a174,1,1,False,397,1,0,0,0,1695215788,8,1
133d159e-a202-4310-910f-eca392fe181e,1,1,False,398,1,1,14,0,1695221008,4,0
53548ba4-ad0a-4d92-8e57-fd5c9f3ad102,1,1,False,399,1,0,7,0,1695220035,8,0
99675a11-a92c-465c-bf5a-434b08ba5fc6,1,1,False,400,1,0,1,0,1695220588,25,1
186accbb-6a08-4e1d-b267-9033c4443a56,1,1,False,401,1,0,0,0,1695211620,15,0
270ad97d-035d-472a-9827-76d3187afc56,1,1,False,402,1,0,10,0,1695221151,5,0
0daf7408-7a15-4d2b-8c39-f1a097cdbe85,1,1,False,403,1,0,0,0,1695212485,15,0
ad2cf74c-0e8c-4e15-8f19-2259e8c82f0f,1,1,False,404,1,0,0,0,1695220295,14,0
f8285d4f-5053-4e26-bb28-72016fe11353,1,1,False,405,1,0,8,0,1695221513,11,0
88b35b6d-f355-44dc-b85e-ed2eb1bc9099,1,1,False,406,1,1,11,0,1695219723,7,0
403c0f6c-d01a-4171-a7be-3aa4dbb0d7d1,1,1,False,407,1,0,0,0,1695217451,14,0
42886366-9cbf-432c-ba84-beef38877c87,1,1,False,408,1,0,4,0,1695221314,11,0
171f821a-93cf-4791-b322-0834a29c2c5a,1,1,False,409,1,0,7,0,1695221072,12,0
ef54374b-0406-4b17-b0a1-847f1d7bea06,1,1,False,410,1,0,4,0,1695200386,11,0
4fe8e777-345b-4fc2-a684-dd874e8186d8,1,1,False,411,1,0,8,0,1695181550,7,0
295553ea-851b-4ac2-a094-f9d1208e399a,1,1,False,412,1,0,2,0,1695217604,16,1
9ca92778-9101-48df-90ea-08b784e26a1a,1,1,False,413,1,2,0,0,1695219808,17,0
8347c34d-68df-404b-ac58-7a387cc3ce4b,1,1,False,414,1,0,11,0,1695217921,12,0
36a8fbc8-6069-4a29-bbfd-63a2d019c9a5,1,1,False,415,1,1,16,0,1695221378,2,0
082262bd-086b-46c7-83ce-eed2b39142ff,1,1,False,416,1,0,1,0,1695221365,14,0
ddcc8869-b8d4-483c-b9da-457fcebc8dc1,1,1,False,417,1,0,3,0,1695221118,16,0
9e710d48-51c1-460e-a027-3d16bde62b13,1,1,False,419,1,0,7,0,1695216346,8,0
a758e44b-8f6b-498e-b943-1c4e965b00f4,0,0,False,420,0,0,0,0,86400,0,0
87b5a8b7-a330-4c51-ab32-7dafa292c88f,1,1,False,421,1,0,9,0,1695216268,9,1
d1c0b0c2-6e4c-424e-a946-a2a95a711633,1,1,False,422,1,0,6,0,1695183701,5,1
9f54207a-3308-43bd-b45c-9042b6389598,1,1,False,423,1,0,7,0,1695181188,12,0
c5017e67-cada-4549-a52e-0f13dddd289d,1,1,False,424,1,0,10,0,1695216949,9,0
ec4e1168-25dc-4929-b17b-e4ae578dd888,1,1,False,425,1,0,7,0,1695210927,9,0
2363c5a3-93cc-41a2-a767-90f1826c041f,1,1,False,426,1,1,26,0,1695216609,0,0
acb27827-d69a-4287-b132-3f529ca62ad2,1,1,False,427,1,0,9,0,1695181332,10,0
2130e322-42a2-44ef-bbec-6a4fbf179fd9,1,1,False,428,1,0,5,0,1695221164,14,0
12d463d2-ce50-43bd-81b1-6be4dbdbbc1b,1,1,False,430,1,0,6,0,1695211179,13,0
9bfa4a32-5598-46ea-a1a1-17b4c6ed9d84,1,1,False,431,1,0,12,0,1695181610,3,0
0cb6d635-6a7d-4d75-89b4-36b12616be12,1,1,False,432,1,0,3,0,1695211884,16,0
676ca473-eed6-4971-aaf3-e199a7ca335b,1,1,False,433,1,0,9,0,1695221359,7,1
90330e1a-dee5-4914-9d3f-3891aeca12ca,1,1,False,434,1,0,10,0,1695181368,9,0
0b0467c1-0c90-4529-a556-fe4d57835bbb,1,1,False,435,1,1,3,0,1695218348,11,0
8d535c23-f186-4161-aa10-17e94be6d4ae,1,1,False,436,1,0,9,0,1695215712,6,0
9fef6df2-7f8f-43fc-a85b-7dd5453860f9,1,1,False,437,1,0,0,0,1695220699,19,0
20b0b405-54ba-4a80-b89c-0819772665db,1,1,False,440,1,3,6,0,1695217961,7,1
40ee059e-8530-4992-9114-c16b87d6832f,1,1,False,441,1,0,11,0,1695217575,8,0
ff6ed364-8676-45a0-b97f-71025683849e,1,1,False,442,1,2,4,0,1695214130,9,0
82b41ffb-e284-4e4d-b22a-0cad2bfd4bee,1,1,False,443,1,0,14,0,1695220540,5,0
7ec0c53c-876a-419c-a78b-4edd000bbc9a,1,1,False,445,1,0,2,0,1695220634,16,0
a6e0db4f-fc9b-42af-bfe0-36cc0259b717,1,1,False,446,1,0,9,0,1695221338,7,0
2ba0c5dd-c990-4434-8a84-5c3eca23f096,1,1,False,447,1,0,8,0,1695221048,10,0
228b8017-e4da-4722-9223-b8279a14b8ad,1,1,False,448,1,0,11,0,1695181126,0,0
a83f982f-a4f1-43e4-98e8-c8f4a0bb7290,1,0,False,452,0,1,0,0,1692895967,0,0
2fd22786-dfeb-4126-a906-4f01802087f3,1,1,False,454,1,0,0,0,86400,0,0
634b697d-0e64-4102-8849-abac7a7f8e35,1,1,False,455,1,0,2,0,1695217404,10,0
f606593b-3d07-40f2-bc6d-a0eb96588e44,1,1,False,456,1,0,1,0,1695220410,18,0
66763558-7a03-48a9-8665-6b4445b81f48,1,0,False,458,0,0,0,0,86400,0,0
cf5f920f-b61d-4db0-b139-14aff04d577c,1,1,False,459,1,1,0,0,1695218684,19,0
5afe91c4-8076-4f9f-b83b-cf233bda2331,1,1,False,460,1,0,14,0,1695215959,0,1
81323081-749c-44cf-ac62-0e6c64305c32,1,1,False,461,1,0,6,0,1695213402,5,0
e4d5271f-5f76-401b-b7f0-c8dce3c26f10,1,1,False,462,1,1,0,0,1695221061,9,1
38706d8c-8d4b-49f7-b6ed-7688449db261,1,1,False,463,1,0,9,0,1695219139,10,0
9c8366d8-3b58-4894-b281-09e22f6fe5f7,1,1,False,464,1,0,5,0,1695221327,6,0
8e7c1984-dc81-43b0-a0d3-58c6de45225a,1,1,False,465,1,0,0,0,1695211713,11,0
9f582e05-15e0-4a39-aef5-c719e0c78e26,1,1,False,466,1,0,8,0,1695212581,3,0
918335df-fc1a-45c2-9cfc-c5e2e93aecc0,1,1,False,467,1,0,9,0,1695208479,2,0
ad2fb6f2-921f-440c-83de-08be76e35c2a,1,1,False,468,1,0,5,0,1695207319,10,0
01d29f8c-768d-4c4f-84ca-3de966075287,1,1,False,469,1,0,0,0,1695216545,11,0
f1cafe36-f800-41f6-b74d-73953cb6394c,1,1,False,471,1,1,26,0,1695220938,0,0
533620e8-00ff-494a-b288-bd67602bc98e,1,1,False,472,1,0,25,0,1695221170,2,0
7dd0fc98-c1dd-4c93-9c1d-4bbdf5f93346,0,0,False,473,0,0,0,0,1671211716,12,0
77c1736c-a609-4453-94f7-8e4253a8193c,1,1,False,474,1,0,5,0,1695217281,6,0
68e5e79a-3c94-4848-b619-9c0829d7f687,1,1,False,475,1,0,7,0,1695221103,7,1
9b0aff89-5242-475e-b03b-87c3c3bf51bb,1,1,False,477,1,0,8,0,1695221445,11,0
c935cfb1-ef73-402e-9b86-83aaaac6534d,1,1,False,478,1,0,11,0,1695216941,7,1
13918b3b-9ac5-4968-a74d-e40dd3bc952e,1,1,False,479,1,1,18,0,1695218780,0,0
af066ffd-b892-434f-8532-1982fc408780,1,1,False,480,1,0,4,0,1695219743,7,0
868ccc83-99e5-4faf-96eb-e1fae26b9741,1,1,False,481,1,0,2,0,1695218416,16,1
e68655be-23d3-46e5-a509-25be677e7542,1,1,False,482,1,0,4,0,1695221365,7,0
3b158c7a-a362-43ae-af1f-121b78be32d7,1,1,False,483,1,0,7,0,1695217789,10,0
7feae3ce-ddf2-4a45-a123-1209c8a9182b,1,1,False,484,1,0,1,0,1695181184,10,0
aa556ad4-0092-4687-96c2-8dbc69addb56,1,1,False,485,1,0,4,0,1695218680,7,0
9340e113-e0b2-48ac-b58a-8b6f001b0a94,1,1,False,486,1,0,6,0,1695210745,5,0
380de8b2-2728-4e4b-83f1-251bfbb5acf2,1,1,False,487,1,0,0,0,1695219187,18,1
aefc33cd-40b9-48da-8b87-415428816bdb,1,1,False,488,1,0,3,0,1695220894,13,0
f55cdf0a-3d7b-491c-bed2-7dc0ef2062d5,1,1,False,489,1,0,11,0,1695181368,5,0
065e0e5d-8a0d-49b7-9c1f-c8eaba51a8b4,1,0,False,490,0,0,0,0,86400,0,0
50cc3c7f-50ed-4c70-b483-c89f3f47c938,1,1,False,491,1,0,18,0,1695218916,1,0
0f554e1d-9f0f-452d-9b4a-e00aa2c5911e,1,1,False,492,1,0,0,0,1695221299,13,2
efd724b2-31cb-4aec-b9d9-8ab79271630c,1,1,False,493,1,0,8,0,1695206856,9,0
518f6524-0e7f-454d-974e-e3ff9db1f795,1,1,False,494,1,0,4,0,1695219085,7,0
569f4952-5a25-4394-a419-f9c4d9cca6f3,1,1,False,495,1,1,0,0,1695216729,18,0
1ef5abb2-5af9-41f2-a0dd-1e44278ad9f1,1,1,False,502,1,0,4,0,1695221221,7,0
f35de2ab-979e-42d5-8cbd-dc479ed637e9,1,1,False,503,1,0,7,0,1695181317,5,0
e49a5b83-2c9c-4610-a48b-89cfea172c8f,1,1,False,504,1,0,2,0,1695181125,9,0
f36e24cd-de4c-4a5e-adf4-cb97ccd2958d,1,1,False,505,1,0,7,0,1695221094,4,0
a5144f51-37b3-4404-8f9c-8e6d126d5ca6,1,1,False,506,1,0,1,0,1695206458,10,0
1a661bb7-7d14-49e9-ac3d-22bafec8a2f0,1,1,False,507,1,0,5,0,1695208693,6,0
199f3d59-e726-4549-b9c1-4dfc8a343fdb,1,1,False,508,1,0,3,0,1695218049,8,0
d5349097-b478-4b3f-9c46-d8fbcf38e3f4,1,1,False,509,1,1,8,0,1695220523,3,0
04d40632-aaf2-49f2-a709-95c2974a7838,1,1,False,510,1,0,7,0,1695216953,4,0
1206f5c8-7d1f-4c32-9d65-f3e80186fbde,1,1,False,511,1,0,8,0,1695181613,11,0
d7507124-4cab-4063-8445-a59a33a3d6e4,1,1,False,512,1,0,9,0,1695214004,10,0
66b0f341-a44a-4fa8-b04c-89a38de2950f,0,1,False,513,1,0,0,0,86400,0,0
57716f8d-c9ee-4768-8872-71343ec3ffd8,1,1,False,514,1,0,5,0,1695221198,14,0
00802fe6-4268-4dc8-8f55-0dbbc1665ce6,1,1,False,515,1,1,0,0,1695216469,18,0
5f726a7d-5c5d-48b1-9b13-06c77572a237,1,1,False,516,1,0,8,0,1695215202,3,0
ef6ef93b-488f-496b-afbf-3aedfd967129,1,1,False,517,1,0,1,0,1695219874,14,0
57f5003b-6574-40b3-83d7-3b5dee1472e0,1,1,False,518,1,1,2,0,1695221487,8,0
ee18dbd6-05b8-4d38-a120-f84c3499a77e,1,1,False,519,1,1,3,0,1695209847,7,0
40e58976-02cc-4c7c-911f-7a6c97588bfa,1,1,False,520,1,0,10,0,1695215894,3,0
5f8ced09-665c-41e5-b67e-1e58fac21830,1,1,False,521,1,0,4,0,1695206504,7,0
c111ef1a-f276-415d-a95e-8e3c4e3a0c03,1,1,False,522,1,0,6,0,1695209223,9,0
ccd6fdd4-b39e-46d7-b43c-7bacffb6bd87,1,1,False,523,1,0,1,0,1695216812,16,0
3c837bc0-fd08-49c4-adf5-0e9a98e918a7,1,1,False,524,1,0,5,0,1695210205,10,0
3de6e5da-9702-4623-8683-26abd98012a8,1,1,False,525,1,0,11,0,1695218222,1,0
dd8dee9d-d044-41d6-9371-8463cf9c671b,1,1,False,526,1,0,12,0,1695181613,3,0
d8ce5f8b-2440-45e1-ab1c-23cb3bcbde84,1,1,False,527,1,0,1,0,1695181764,12,0
903b9b5d-4244-43e4-8441-0d17f9a994f7,1,1,False,528,1,0,0,0,1695181487,11,0
a3b94ed8-8301-4ec6-baf2-64ac493b5106,1,1,False,529,1,0,6,0,1695220703,10,0
0bc49982-74e9-4bbf-9991-e3d809d6319e,1,1,False,530,1,0,2,0,1695215973,17,0
a439fff7-8630-464c-b277-efca6f6bc664,1,1,False,531,1,1,0,0,1695221517,14,0
940638c5-7cd0-4a11-899e-86af3868d400,1,1,False,532,1,0,8,0,1695219542,11,0
a9d13461-7f0f-47b0-9a97-8ec9e9792865,1,1,False,533,1,0,13,0,1695218916,6,0
d87db7bd-8961-43fb-8cd6-8163c421b6c8,0,0,False,534,0,0,0,0,86400,0,0
6e340d8e-45db-4fd9-b6eb-b74ec73b0d3e,1,1,False,535,1,0,9,0,1695181191,6,0
e519df41-c4d7-403a-9afa-a5dd7cdd2d03,1,1,False,536,1,0,11,0,1695220368,7,0
f836bc28-36a7-4ca6-bba6-0d75333d84bb,1,1,False,538,1,0,8,0,1695184996,11,0
2327cb08-fa9f-459b-9ab0-1a319b0f2f4c,1,1,False,539,1,1,13,0,1695213168,5,0
18e98210-d257-414a-92e3-8347c2cac9a5,1,1,False,540,1,0,10,0,1695181015,1,0
e335fa7c-7adf-4360-9bfa-76b18124a56f,1,1,False,541,1,1,10,0,1695181308,0,0
a6d6d4b2-3666-43ad-a690-7f676bdcc3fd,1,1,False,542,1,1,7,0,1695220975,11,0
5d17f129-af8c-4f30-bc58-6a8279052772,1,1,False,543,1,0,5,0,1695181552,14,0
dede6d5f-7d62-496e-a8ca-d5a64afe39c1,1,1,False,544,1,0,0,0,1695216892,15,0
b6a8522d-296d-4c05-887d-842374520780,1,1,False,545,1,0,8,0,1695181016,7,0
ed6c012e-6d6c-41e7-8e01-90749fd67575,1,1,False,546,1,0,13,0,1695181132,3,0
be18593a-9e4c-4a13-8bb2-a5bac3d9b2b3,1,1,False,547,1,0,8,0,1695181182,10,0
b23674a7-15a8-46d2-8219-6668acecf24a,1,1,False,548,1,0,8,0,1695181442,9,1
3a6d94a7-9fee-41c5-b8cc-a8487c5e691b,1,1,False,549,1,0,0,0,1695221219,24,0
61168d8b-20b7-46c8-8f08-6ae1f100c4e0,1,1,False,550,1,0,7,0,1695217625,10,0
fe90d430-d33f-48b2-a5cd-bc161b220939,1,1,False,553,1,0,4,0,1695221184,19,0
bd1755dc-f26c-420e-85b3-fd025d0b5445,1,1,False,554,1,0,13,0,1695221248,2,0
d1a5e406-718c-44b9-b9dd-e63605b888aa,1,1,False,555,1,0,0,0,1695181610,15,0
8b97606e-a849-4db8-ae9b-4009fe48d90b,1,1,False,556,1,0,7,0,1695181010,12,0
dcd76e42-eebc-4432-9726-cdb3372b0b07,1,1,False,557,1,0,18,0,1695215376,0,1
dd008e3c-ff17-4c82-abe0-502272a62425,1,1,False,558,1,0,0,0,1695217055,16,1
c23a4c0d-7e43-4042-80e2-7c894d07763b,1,1,False,559,1,0,1,0,1695217779,10,0
ab6517ea-ed53-42eb-8881-657d362e56e8,1,1,False,560,1,0,5,0,1695221130,10,0
c1789d39-705f-4c03-9c14-4d6a3a4f4400,1,1,False,561,1,1,17,0,1695220676,1,0
f4a64c30-b97f-4ae5-b531-a11698b558d7,1,1,False,562,1,0,4,0,1695208740,5,0
ca76adb6-4c84-4484-9ec3-b411b81ddbef,1,1,False,563,1,0,10,0,1695219857,9,0
ff938129-8179-455c-9ac9-9fcb9fc0b6d5,1,1,False,564,1,0,3,0,1695219117,16,0
8a404180-7c2e-4dbe-9489-c478ed959282,1,1,False,565,1,0,7,0,1695219783,12,0
0208190e-851c-417d-8bc7-1b218db97fbf,1,1,False,566,1,0,23,0,1695221247,0,0
9cc65d3d-cfcc-45ff-8f75-7264556b1cf9,1,1,False,567,1,1,0,0,1695214120,18,0
a9bc314b-a3fd-46e5-a63b-f005258bba5f,1,1,False,568,1,0,1,0,1695219794,18,0
e3f5d039-a49e-4b3b-ab4d-4efbef2068c6,1,1,False,569,1,0,18,0,1695221146,5,0
12141b77-6e5f-444b-bace-2abf16db4fee,1,1,False,570,1,0,1,0,1695181014,10,0
52485851-e554-49de-ab9f-f536806d2d34,1,1,False,571,1,0,2,0,1695212066,9,0
54d86d05-b399-42c5-a63a-a97713afc5d4,1,1,False,572,1,1,8,0,1695217312,2,0
6eaa7343-402d-41c9-9aac-8c664fdbdcf1,1,1,False,573,1,0,10,0,1695210311,1,0
13883905-f5c7-48a4-9344-4fbd75de70df,1,1,False,574,1,0,3,0,1695181068,6,0
b44b7c3d-c054-4591-92a9-3b96d86050ab,1,1,False,575,1,0,4,0,1695213642,7,0
6cec3afa-554c-466f-8323-5c619fe0ddc6,1,1,False,576,1,1,4,0,1695220292,6,0
6aebc664-1e3c-479f-8f65-2bae99215ed3,1,1,False,577,1,0,7,0,1695220701,4,0
ee0fa23e-a6c2-474d-a6ef-bf581d63f1ae,1,1,False,578,1,0,5,0,1695214388,6,0
42a3ecca-af9a-4556-90ba-7631546f96f8,1,1,False,579,1,0,5,0,1695213669,6,0
4d953f0f-13b5-4b3d-b2da-342003ff7cba,1,1,False,580,1,0,9,0,1695181614,2,0
f9524971-e9f9-4572-aebc-580e48de042f,1,1,False,582,1,0,10,0,1695221475,9,0
2d32e355-faee-407b-9bb7-45d80ffb059a,1,1,False,583,1,1,15,0,1695221279,3,0
f714390d-6874-43fa-a079-a07f83c79c7b,1,1,False,584,1,0,4,0,1695221400,7,0
eee3aab6-bd98-4d1f-8887-9c4e2adce482,1,1,False,585,1,0,2,0,1695214974,8,1
4f25f6ef-236b-43b4-8a92-68a24db0504b,1,1,False,586,1,0,8,0,1695218867,6,0
e4678b17-face-42c3-9b5f-98418d31e3b6,1,1,False,587,1,0,1,0,1695221054,10,0
13d4171b-6d93-490e-923f-f2a17d5c7613,1,1,False,588,1,0,3,0,1695206843,8,0
15ec5783-ca7a-4225-ba51-cd0a45ecc975,1,1,False,589,1,0,4,0,1695206678,7,0
93911aa1-b5e4-48aa-a2b6-38fbcf613006,1,1,False,590,1,0,0,0,1695220896,19,0
abefafdc-c772-4671-86fe-fc15a42adebb,1,1,False,592,1,2,3,0,1695221194,18,0
d81e16e2-a410-4a0b-b5ae-b72748fc9781,1,1,False,593,1,1,16,0,1695219748,2,0
4c128753-6fde-4d4c-896e-a1adf89ada98,1,1,False,594,1,1,17,0,1695218847,7,0
c1ae49bd-2a20-4684-886b-ead8dd627cfd,1,1,False,595,1,1,1,0,1695219704,15,0
910f1452-dbeb-4e69-b226-71b2d7e85715,1,1,False,596,1,0,11,0,1695220036,0,0
986068c4-d11a-465a-b8d0-bd0960c57f51,1,1,False,597,1,1,0,0,1695220839,14,0
888780ee-bf2f-474e-9622-6bc725aa1b00,1,1,False,598,1,0,7,0,1695217343,4,0
a51b429f-bf06-425a-b3fe-b3155aa6468c,1,1,False,599,1,0,1,0,1695220669,10,0
7e1dae55-4d3d-4a41-b969-2aeca70e0e69,1,1,False,600,1,0,7,0,1695219050,4,0
287aedf5-0361-47e9-9de0-14ae3b75cc0d,1,1,False,601,1,0,15,0,1695215406,6,0
9721c80e-fc8f-474f-8918-b68c041d2836,1,1,False,602,1,1,3,0,1695221045,19,0
800bde2c-51df-497c-ac2d-bc3a8c00c164,1,1,False,603,1,0,15,0,1695220838,0,0
a75d3da1-ce74-447f-8e80-52506a81aff3,1,1,False,604,1,0,6,0,1695181550,5,0
